Study_Hours,Attendance_Percentage,Internal_Assessment_Score,Previous_Academic_Result,Final_Grade,Study_Efficiency,Internet_Usage_Hours,Gender_Male,Result,Result_Label,Grade_Label
6.5,75.9,33.9,44.4,40,0.6,4.0,0,0,Fail,D
9.7,94.5,51.7,76.2,75,0.93,6.9,0,1,Pass,B
6.7,73.2,49.5,99.6,90,0.93,4.9,1,1,Pass,A
5.2,70.4,46.8,97.8,90,0.56,3.9,0,1,Pass,A
6.2,89.7,41.9,76.4,90,0.77,1.0,1,1,Pass,A
9.4,74.4,43.0,56.0,60,0.74,5.1,0,1,Pass,C
6.7,93.9,38.8,41.3,40,0.8,1.5,1,0,Fail,D
3.9,73.1,49.5,90.0,90,0.92,6.4,0,1,Pass,A
3.1,80.7,28.0,43.3,40,0.61,4.8,0,0,Fail,D
3.4,80.7,28.7,52.3,40,0.54,6.3,1,0,Fail,D
5.5,75.4,40.4,72.7,75,0.8,7.6,0,1,Pass,B
7.7,73.7,38.0,50.7,40,0.93,5.6,1,0,Fail,D
5.5,92.7,47.3,86.9,90,0.9,5.6,0,1,Pass,A
1.6,98.7,39.0,86.6,90,0.8,2.8,1,1,Pass,A
7.5,78.4,48.4,85.3,90,0.78,5.9,0,1,Pass,A
8.3,93.0,52.6,89.0,75,0.86,2.6,0,1,Pass,B
6.7,88.0,32.0,53.2,40,0.68,5.6,0,0,Fail,D
7.0,98.7,49.0,83.7,75,0.9,5.6,0,1,Pass,B
4.8,92.4,37.2,61.3,60,0.55,1.9,1,1,Pass,C
9.0,63.1,49.5,80.0,75,0.93,7.6,1,1,Pass,B
8.6,88.5,40.2,47.3,40,0.54,5.9,1,0,Fail,D
5.7,81.4,44.2,82.3,75,0.84,7.4,0,1,Pass,B
7.2,60.7,50.0,98.3,90,0.81,3.2,1,1,Pass,A
9.0,80.7,37.8,42.6,40,0.79,2.4,0,0,Fail,D
5.5,80.7,34.4,45.6,40,0.93,2.1,0,0,Fail,D
6.7,97.0,31.5,47.4,40,0.93,6.7,0,0,Fail,D
7.8,92.0,44.5,86.9,60,0.54,2.5,0,1,Pass,C
3.0,99.3,33.2,57.4,60,0.94,3.6,1,1,Pass,C
4.5,80.7,44.8,86.9,75,0.69,7.6,1,1,Pass,B
8.8,60.4,44.2,68.4,60,0.95,5.6,0,1,Pass,C
7.5,71.5,49.5,69.1,60,0.93,5.6,0,1,Pass,C
4.6,61.2,40.2,83.0,75,0.93,7.5,1,1,Pass,B
2.9,63.8,30.7,61.7,60,0.75,1.4,1,1,Pass,C
4.2,68.8,33.6,61.2,60,0.93,4.6,0,1,Pass,C
3.6,80.1,40.8,85.4,90,0.63,2.1,1,1,Pass,A
2.6,93.9,49.5,86.8,90,0.5,7.0,1,1,Pass,A
7.7,80.7,37.1,40.9,40,0.66,7.8,0,0,Fail,D
3.3,80.7,29.6,48.6,40,0.74,5.6,1,0,Fail,D
5.1,97.1,35.8,52.8,40,0.93,5.8,0,0,Fail,D
4.5,80.0,49.5,61.1,60,0.87,5.0,1,1,Pass,C
9.8,95.6,46.4,76.4,60,0.67,5.9,1,1,Pass,C
4.5,80.7,40.8,80.1,75,0.54,5.1,1,1,Pass,B
6.7,71.1,37.4,76.4,90,0.98,5.1,0,1,Pass,A
6.7,96.7,28.7,51.5,40,0.86,3.7,0,0,Fail,D
6.3,75.5,42.3,73.8,60,0.86,5.1,1,1,Pass,C
6.4,80.1,39.4,62.1,60,0.88,5.0,1,1,Pass,C
4.8,73.2,49.5,70.3,75,0.93,3.1,0,1,Pass,B
4.9,86.5,41.6,77.2,75,0.56,3.5,0,1,Pass,B
1.5,99.8,41.1,86.9,75,0.93,4.2,1,1,Pass,B
5.6,61.0,32.8,51.5,40,0.98,3.1,1,0,Fail,D
5.5,96.0,34.2,45.2,40,0.93,5.6,0,0,Fail,D
2.3,60.2,33.9,77.6,75,0.93,2.0,0,1,Pass,B
1.9,74.6,30.3,63.6,60,0.87,6.5,1,1,Pass,C
2.1,66.7,25.8,49.8,40,0.8,2.5,0,0,Fail,D
1.9,90.3,26.9,47.0,40,0.84,4.5,0,0,Fail,D
6.5,62.0,41.2,73.5,75,0.66,5.6,0,1,Pass,B
2.8,82.1,49.5,58.0,60,0.5,5.6,0,1,Pass,C
3.3,71.8,43.7,99.8,90,0.67,2.3,1,1,Pass,A
2.6,65.3,31.0,64.4,60,0.73,4.0,1,1,Pass,C
9.6,80.7,44.1,52.7,40,0.9,3.9,1,0,Fail,D
8.7,68.7,47.6,77.7,75,0.55,5.8,0,1,Pass,B
3.1,68.9,29.5,54.7,40,0.91,1.7,1,0,Fail,D
3.9,71.0,49.5,69.6,60,0.72,3.6,0,1,Pass,C
6.7,83.5,34.8,69.0,60,0.93,2.8,0,1,Pass,C
5.4,86.4,39.6,86.9,40,0.93,1.7,1,0,Fail,D
1.2,60.7,34.8,87.8,90,0.66,7.8,0,1,Pass,A
7.0,69.7,36.9,53.0,40,0.71,5.6,1,0,Fail,D
5.7,77.2,47.4,94.3,90,0.65,5.6,1,1,Pass,A
9.1,73.3,51.8,87.5,90,0.79,1.7,1,1,Pass,A
2.5,95.4,32.5,60.0,60,0.74,5.1,0,1,Pass,C
6.7,91.5,40.8,86.9,40,0.62,3.5,0,0,Fail,D
8.1,80.7,41.7,56.8,60,0.93,6.8,1,1,Pass,C
2.1,80.7,29.6,60.0,60,0.93,7.0,1,1,Pass,C
4.6,88.0,40.0,73.4,75,0.71,2.8,1,1,Pass,B
6.7,80.7,27.2,42.8,40,0.9,2.3,1,0,Fail,D
6.7,83.8,43.4,94.9,90,0.93,5.6,1,1,Pass,A
3.4,91.4,29.7,45.9,40,0.81,7.7,0,0,Fail,D
6.0,90.0,38.0,56.8,60,0.92,2.8,1,1,Pass,C
4.7,82.9,31.7,46.6,40,0.73,3.7,1,0,Fail,D
6.7,72.5,42.9,55.4,40,0.62,5.1,1,0,Fail,D
2.1,80.7,40.3,90.3,90,0.77,5.3,1,1,Pass,A
9.8,68.3,49.5,76.9,75,0.54,7.8,0,1,Pass,B
3.1,91.2,31.4,53.6,40,0.64,2.9,0,0,Fail,D
8.0,92.2,52.9,92.3,90,0.84,2.4,1,1,Pass,A
4.1,92.9,43.9,88.0,90,0.72,3.1,0,1,Pass,A
2.3,78.9,38.0,86.9,90,0.93,1.8,0,1,Pass,A
6.7,67.7,51.4,90.9,90,0.86,3.8,1,1,Pass,A
3.8,64.0,37.2,77.2,75,0.75,5.6,1,1,Pass,B
6.9,89.7,43.8,86.9,75,0.92,2.0,0,1,Pass,B
6.1,95.5,40.5,62.4,60,0.93,6.7,0,1,Pass,C
6.3,86.0,35.0,76.4,40,0.76,5.6,1,0,Fail,D
5.5,65.8,39.6,73.4,60,0.95,3.7,0,1,Pass,C
7.6,97.4,53.0,86.9,90,0.51,3.2,1,1,Pass,A
6.7,99.6,36.2,75.6,75,0.97,5.6,0,1,Pass,B
7.0,77.3,49.5,95.2,90,0.62,5.6,0,1,Pass,A
9.1,83.8,45.0,61.4,60,0.67,4.3,1,1,Pass,C
6.7,91.1,36.6,81.7,75,0.61,2.8,1,1,Pass,B
2.3,80.7,37.2,78.9,75,0.99,7.3,0,1,Pass,B
7.4,98.7,48.7,80.2,75,0.59,4.3,0,1,Pass,B
4.9,80.7,39.9,78.7,75,0.84,2.7,0,1,Pass,B
4.6,83.2,33.5,53.3,40,0.74,5.6,0,0,Fail,D
2.2,87.7,49.5,86.9,75,0.98,4.1,0,1,Pass,B
5.6,95.6,50.4,98.7,90,0.93,7.6,0,1,Pass,A
2.1,95.0,41.9,86.9,40,0.9,7.4,0,0,Fail,D
5.3,80.7,40.9,68.1,60,0.93,5.3,0,1,Pass,C
7.9,80.5,43.5,65.5,60,0.97,7.9,0,1,Pass,C
3.3,80.7,34.4,61.6,60,0.77,3.6,0,1,Pass,C
5.3,77.1,44.4,86.9,90,0.81,2.5,0,1,Pass,A
9.9,76.9,52.9,76.4,90,0.63,2.3,0,1,Pass,A
7.2,70.1,49.7,94.3,90,0.97,3.3,1,1,Pass,A
8.6,80.7,45.6,63.7,60,0.98,5.5,0,1,Pass,C
4.7,80.7,41.9,73.9,75,0.78,2.8,1,1,Pass,B
7.9,70.3,50.9,93.5,90,0.78,7.7,1,1,Pass,A
6.7,62.2,49.5,86.9,90,0.9,1.4,0,1,Pass,A
2.1,92.6,49.5,98.2,90,0.84,1.6,1,1,Pass,A
2.8,84.8,39.0,83.1,75,0.93,5.8,1,1,Pass,B
6.7,80.7,33.6,48.6,40,0.93,5.6,1,0,Fail,D
8.6,70.1,36.6,41.4,40,0.6,2.7,0,0,Fail,D
4.1,80.7,49.5,89.5,90,0.84,2.1,0,1,Pass,A
6.7,80.7,48.9,86.9,90,0.65,5.6,0,1,Pass,A
7.4,63.4,46.6,86.9,75,0.75,7.9,1,1,Pass,B
6.3,80.7,36.7,56.8,60,0.97,6.4,0,1,Pass,C
4.2,65.0,49.5,78.4,75,0.93,2.9,0,1,Pass,B
6.2,69.0,37.0,59.0,40,0.75,7.1,0,0,Fail,D
4.1,64.2,49.5,67.0,60,0.52,5.6,0,1,Pass,C
1.8,80.7,32.3,86.9,60,0.7,5.5,1,1,Pass,C
9.9,71.1,55.4,94.8,90,0.8,5.6,0,1,Pass,A
2.1,80.7,28.2,54.0,40,0.59,3.9,1,0,Fail,D
1.7,95.9,35.4,74.7,75,0.91,3.3,0,1,Pass,B
8.9,87.1,45.0,61.7,60,0.84,5.6,0,1,Pass,C
3.7,84.7,39.8,79.8,75,0.66,1.1,0,1,Pass,B
6.7,88.2,44.8,73.9,75,0.97,6.4,0,1,Pass,B
4.0,93.2,45.9,95.4,90,0.71,2.6,1,1,Pass,A
4.5,95.1,32.3,46.1,40,0.66,6.2,0,0,Fail,D
3.4,85.7,31.3,76.4,40,0.98,5.5,0,0,Fail,D
4.1,95.6,43.6,86.0,90,0.93,6.2,1,1,Pass,A
6.7,81.4,36.2,62.1,60,0.94,3.1,1,1,Pass,C
7.5,71.1,37.1,86.9,40,0.5,6.2,0,0,Fail,D
5.6,95.2,49.5,70.2,75,0.77,5.2,1,1,Pass,B
9.5,81.7,50.9,79.1,75,0.64,7.7,0,1,Pass,B
1.4,80.7,25.2,42.7,40,0.93,5.6,0,0,Fail,D
5.5,61.6,49.5,57.5,60,0.88,1.3,1,1,Pass,C
6.3,75.9,49.5,88.6,90,0.65,3.6,0,1,Pass,A
9.3,97.9,49.5,71.2,75,0.77,5.2,0,1,Pass,B
1.4,70.0,22.4,42.1,40,0.6,5.6,1,0,Fail,D
6.2,97.7,39.2,56.9,60,0.72,7.4,0,1,Pass,C
8.7,80.7,50.7,78.3,75,0.73,5.8,1,1,Pass,B
3.2,95.3,31.5,86.9,40,0.98,5.2,0,0,Fail,D
6.7,82.5,52.9,89.6,90,0.69,4.9,0,1,Pass,A
1.2,85.9,35.2,86.9,75,0.8,5.4,1,1,Pass,B
7.6,94.8,49.5,86.9,75,0.6,1.1,1,1,Pass,B
6.7,91.0,56.4,94.9,90,0.94,7.9,0,1,Pass,A
6.9,85.2,41.4,86.9,40,0.83,5.6,0,0,Fail,D
5.0,99.3,36.2,54.1,40,0.58,5.0,1,0,Fail,D
1.4,87.4,49.5,86.9,75,0.59,7.2,0,1,Pass,B
9.3,99.0,50.8,74.4,75,0.89,2.1,0,1,Pass,B
6.7,62.3,34.7,86.9,60,0.72,6.9,0,1,Pass,C
1.3,65.6,27.3,60.6,60,0.53,3.3,0,1,Pass,C
7.2,80.7,41.9,63.9,60,0.51,4.0,0,1,Pass,C
5.3,75.4,35.4,57.5,40,0.88,4.9,0,0,Fail,D
2.1,91.3,38.1,82.6,75,0.77,6.8,1,1,Pass,B
2.9,80.7,36.2,79.1,75,0.85,5.9,1,1,Pass,B
1.6,99.0,49.5,66.4,60,0.79,1.4,1,1,Pass,C
6.2,72.6,38.8,63.9,60,0.95,7.9,0,1,Pass,C
6.6,77.2,39.5,86.9,60,0.5,5.6,0,1,Pass,C
6.7,80.7,35.4,57.0,60,0.59,7.7,0,1,Pass,C
6.7,83.2,38.6,45.1,40,0.8,3.0,1,0,Fail,D
8.7,62.3,40.5,56.1,60,0.91,5.8,1,1,Pass,C
6.5,66.0,37.4,59.3,60,0.71,2.8,1,1,Pass,C
1.1,89.8,33.0,72.9,75,0.88,4.5,0,1,Pass,B
7.3,67.5,47.3,86.4,75,0.51,5.0,0,1,Pass,B
4.8,80.7,35.7,63.7,60,0.9,7.8,0,1,Pass,C
6.7,80.7,50.4,96.7,90,0.93,5.2,0,1,Pass,A
6.8,63.7,46.8,89.6,90,0.86,4.9,1,1,Pass,A
4.2,77.5,45.9,99.1,90,0.65,5.5,1,1,Pass,A
9.3,60.9,52.5,92.6,90,0.96,5.6,0,1,Pass,A
2.2,73.9,34.9,77.0,75,0.63,1.5,1,1,Pass,B
6.7,88.0,45.6,75.9,75,0.63,6.7,0,1,Pass,B
1.0,80.7,22.7,86.9,75,0.99,3.8,1,1,Pass,B
9.3,95.5,53.1,83.3,75,0.52,7.3,1,1,Pass,B
6.7,96.4,36.4,86.9,75,0.72,5.6,0,1,Pass,B
6.7,64.2,31.3,70.4,60,0.88,6.0,1,1,Pass,C
4.0,99.6,42.4,81.6,75,0.93,5.1,0,1,Pass,B
4.4,80.7,36.0,86.9,75,0.73,2.9,0,1,Pass,B
2.9,80.7,33.6,71.4,75,0.71,4.6,1,1,Pass,B
6.3,60.2,37.8,63.9,60,0.71,2.5,1,1,Pass,C
6.7,76.3,42.5,86.9,75,0.79,5.5,1,1,Pass,B
6.7,85.2,38.9,92.6,90,0.93,7.9,0,1,Pass,A
3.9,73.3,42.3,90.5,90,0.99,1.1,1,1,Pass,A
6.7,93.5,52.1,87.2,90,1.0,2.6,1,1,Pass,A
7.2,88.7,35.5,40.8,40,0.73,5.6,0,0,Fail,D
7.5,74.0,50.8,76.4,90,0.93,6.3,0,1,Pass,A
7.3,89.4,40.5,56.5,60,0.87,3.4,0,1,Pass,C
3.8,97.6,49.5,93.3,90,0.92,3.9,0,1,Pass,A
1.9,63.7,25.7,76.4,40,0.85,6.4,1,0,Fail,D
3.5,72.2,34.1,66.4,60,0.99,6.1,0,1,Pass,C
8.5,78.5,50.4,85.0,90,0.65,4.0,0,1,Pass,A
9.8,79.9,51.1,78.4,75,0.72,1.3,0,1,Pass,B
5.4,81.7,38.5,65.0,60,0.59,5.1,0,1,Pass,C
1.1,72.0,33.6,80.7,75,0.81,2.8,1,1,Pass,B
2.3,86.7,35.1,72.9,75,0.93,7.8,0,1,Pass,B
3.9,80.7,33.3,56.5,60,0.83,6.4,0,1,Pass,C
6.2,83.1,44.4,78.8,75,0.87,4.3,0,1,Pass,B
1.7,64.6,25.5,52.3,40,0.9,1.5,0,0,Fail,D
9.5,79.1,51.4,81.6,75,0.86,5.6,1,1,Pass,B
4.3,74.2,28.1,86.9,40,0.77,5.6,1,0,Fail,D
9.2,79.6,48.2,72.9,75,0.93,6.0,1,1,Pass,B
8.0,80.7,44.9,64.1,60,0.98,6.9,0,1,Pass,C
7.8,79.2,49.5,58.2,60,0.8,5.0,0,1,Pass,C
6.5,60.6,49.5,70.9,75,0.56,5.6,0,1,Pass,B
6.6,77.6,49.5,78.7,75,0.92,3.2,1,1,Pass,B
6.7,92.8,52.0,76.4,90,0.56,7.7,0,1,Pass,A
6.7,91.2,49.5,90.0,90,0.5,1.4,1,1,Pass,A
6.0,80.5,45.0,83.0,75,0.98,7.1,1,1,Pass,B
6.3,70.0,47.4,76.4,60,0.83,2.7,0,1,Pass,C
6.7,78.6,42.1,63.5,60,0.69,4.1,0,1,Pass,C
8.0,82.5,36.8,86.9,75,0.93,6.3,0,1,Pass,B
8.9,100.0,46.2,61.5,60,0.94,3.4,1,1,Pass,C
2.9,85.8,41.6,90.9,90,0.8,6.7,0,1,Pass,A
1.8,87.8,31.3,63.0,60,0.69,1.5,1,1,Pass,C
5.3,80.7,38.9,67.7,60,0.88,1.4,1,1,Pass,C
6.7,74.2,35.5,56.3,60,0.93,2.2,0,1,Pass,C
8.5,92.5,41.9,56.4,60,0.63,7.2,0,1,Pass,C
5.0,80.7,31.1,86.9,40,0.93,3.7,0,0,Fail,D
6.1,99.8,45.2,76.8,75,0.59,7.5,0,1,Pass,B
6.7,80.7,39.3,66.9,60,0.59,2.2,1,1,Pass,C
1.3,62.7,49.5,76.4,75,0.7,7.6,0,1,Pass,B
6.5,87.3,49.5,72.8,75,0.93,7.4,0,1,Pass,B
8.5,61.9,49.6,87.9,75,0.82,5.4,0,1,Pass,B
2.4,70.0,37.3,85.1,90,0.7,1.3,0,1,Pass,A
6.3,74.1,45.9,86.9,90,0.5,2.8,1,1,Pass,A
6.3,89.6,42.6,70.0,75,0.93,6.9,1,1,Pass,B
2.5,79.8,31.3,61.2,60,0.79,5.6,1,1,Pass,C
2.1,61.1,49.5,96.0,90,0.97,4.6,1,1,Pass,A
9.8,84.7,41.1,86.9,40,0.77,6.4,1,0,Fail,D
4.5,76.5,31.4,49.2,40,0.95,5.0,0,0,Fail,D
6.7,96.9,35.2,65.2,60,0.99,5.1,0,1,Pass,C
2.5,80.0,36.0,76.8,75,0.9,4.2,0,1,Pass,B
7.0,88.4,35.0,40.5,40,0.73,7.8,0,0,Fail,D
6.5,68.8,49.5,83.2,75,0.93,4.0,0,1,Pass,B
6.7,90.4,44.7,86.9,75,0.96,6.1,1,1,Pass,B
6.7,80.7,33.2,86.9,60,0.64,5.1,0,1,Pass,C
9.0,96.2,47.2,65.4,60,0.9,7.0,0,1,Pass,C
4.5,61.4,36.5,71.2,60,0.75,5.6,0,1,Pass,C
3.8,77.9,30.3,49.7,40,0.93,5.6,0,0,Fail,D
5.2,87.2,49.5,46.5,40,0.72,6.9,1,0,Fail,D
4.5,63.8,32.6,57.4,40,0.75,2.5,0,0,Fail,D
8.8,76.4,49.5,82.6,75,0.6,5.6,0,1,Pass,B
6.7,97.7,51.2,75.3,75,0.8,2.6,0,1,Pass,B
3.7,77.4,35.8,68.8,60,0.61,2.8,0,1,Pass,C
6.7,80.7,49.8,74.3,60,0.74,4.2,1,1,Pass,C
8.0,62.3,49.5,73.6,75,0.89,4.5,0,1,Pass,B
9.4,88.7,45.2,58.4,40,0.97,3.3,0,0,Fail,D
3.2,83.2,28.5,45.8,40,0.71,8.0,0,0,Fail,D
6.2,80.0,48.5,93.8,90,0.93,5.5,1,1,Pass,A
3.5,98.8,39.7,86.9,75,0.54,6.9,1,1,Pass,B
6.7,80.7,47.9,81.9,75,0.93,6.0,1,1,Pass,B
1.0,95.8,31.9,86.9,60,0.92,3.9,0,1,Pass,C
6.1,87.6,46.6,85.4,75,0.68,5.2,1,1,Pass,B
4.1,70.4,49.5,75.1,75,0.93,5.2,1,1,Pass,B
3.9,80.7,30.4,43.2,40,0.87,6.8,1,0,Fail,D
6.8,77.2,49.3,93.4,90,0.67,5.6,0,1,Pass,A
8.7,92.6,44.2,58.3,60,0.93,7.7,1,1,Pass,C
6.5,75.6,35.0,48.3,40,1.0,5.6,0,0,Fail,D
8.7,94.0,40.4,45.3,40,0.92,5.6,1,0,Fail,D
3.4,80.7,40.3,83.2,75,0.82,1.1,0,1,Pass,B
5.7,80.7,42.6,82.2,75,0.83,6.0,0,1,Pass,B
5.1,80.7,43.4,82.0,75,0.58,1.3,1,1,Pass,B
1.1,67.7,49.5,94.9,90,0.93,2.5,1,1,Pass,A
6.7,76.5,37.9,60.9,60,0.66,2.8,0,1,Pass,C
7.0,66.8,42.8,73.7,75,0.89,3.8,0,1,Pass,B
6.3,60.9,41.8,77.2,75,0.98,2.1,1,1,Pass,B
7.6,68.5,51.7,98.8,90,0.82,1.6,0,1,Pass,A
6.1,81.5,38.0,86.9,60,0.68,4.4,1,1,Pass,C
1.6,79.3,40.4,97.4,90,0.93,3.4,0,1,Pass,A
2.0,80.1,26.7,48.9,40,0.93,1.4,1,0,Fail,D
6.7,69.9,45.5,85.8,90,0.92,7.8,1,1,Pass,A
3.5,87.4,49.5,78.0,75,0.76,7.3,1,1,Pass,B
1.7,88.2,38.9,89.0,90,0.59,3.1,1,1,Pass,A
4.9,74.3,29.7,41.7,40,0.78,5.6,0,0,Fail,D
6.0,95.2,49.5,44.7,40,0.8,5.5,0,0,Fail,D
4.0,80.7,29.8,44.2,40,0.8,1.1,0,0,Fail,D
7.5,80.7,49.5,86.9,75,0.74,5.6,1,1,Pass,B
6.8,71.1,43.6,76.2,75,0.88,5.9,1,1,Pass,B
4.0,60.0,42.3,94.4,90,0.8,2.8,1,1,Pass,A
7.8,94.6,49.5,68.1,60,0.93,6.0,0,1,Pass,C
6.8,92.9,36.1,76.4,90,0.58,3.8,1,1,Pass,A
6.7,64.9,35.7,52.6,40,0.75,6.4,1,0,Fail,D
6.0,75.0,31.6,40.5,40,1.0,5.1,0,0,Fail,D
1.1,86.5,49.5,86.6,90,0.8,6.6,0,1,Pass,A
7.3,86.1,49.9,88.9,90,0.76,3.3,1,1,Pass,A
4.4,94.4,48.2,99.9,90,0.72,3.9,1,1,Pass,A
9.5,65.6,45.0,64.7,60,0.88,1.2,0,1,Pass,C
6.7,77.2,36.9,41.2,40,0.69,5.6,0,0,Fail,D
6.3,80.7,49.5,54.1,40,0.55,6.8,0,0,Fail,D
3.3,75.6,36.8,86.9,75,0.66,5.7,1,1,Pass,B
2.8,60.6,41.0,97.7,90,0.57,4.8,1,1,Pass,A
4.1,95.9,49.5,46.2,40,0.76,6.7,0,0,Fail,D
5.3,80.7,32.9,47.3,40,0.68,5.2,1,0,Fail,D
3.7,80.7,49.5,82.1,75,0.66,5.6,1,1,Pass,B
6.7,62.4,41.4,80.0,75,0.84,4.1,0,1,Pass,B
2.5,80.7,28.4,55.0,60,0.88,5.6,1,1,Pass,C
9.8,70.4,53.3,88.8,75,0.84,3.5,1,1,Pass,B
2.0,75.5,25.9,47.7,40,0.58,6.6,0,0,Fail,D
9.4,80.7,56.7,95.5,90,0.66,4.9,0,1,Pass,A
9.2,75.5,41.6,52.1,40,0.96,3.4,0,0,Fail,D
5.7,80.7,31.7,44.9,40,0.9,5.6,1,0,Fail,D
7.5,80.7,39.4,60.4,60,0.93,6.6,1,1,Pass,C
4.9,63.2,31.5,51.3,40,0.81,6.0,1,0,Fail,D
6.7,90.4,43.9,71.6,75,0.64,6.1,0,1,Pass,B
4.1,77.8,40.3,81.2,75,0.64,2.7,0,1,Pass,B
3.7,80.7,37.2,69.5,60,0.62,1.7,0,1,Pass,C
6.2,87.3,49.5,79.6,75,0.93,3.4,0,1,Pass,B
5.5,80.7,36.1,86.9,60,0.52,3.6,0,1,Pass,C
6.7,65.7,31.5,41.7,40,0.65,4.1,0,0,Fail,D
3.6,80.7,45.7,86.9,90,0.74,7.6,1,1,Pass,A
6.7,88.9,44.2,89.2,90,0.96,5.6,0,1,Pass,A
6.7,75.1,24.4,44.4,40,0.82,2.6,0,0,Fail,D
6.7,80.7,29.4,67.0,60,0.5,1.5,1,1,Pass,C
3.3,60.5,36.1,78.1,75,0.58,4.3,1,1,Pass,B
1.7,80.7,26.0,51.4,40,0.68,1.4,1,0,Fail,D
1.9,60.4,32.2,74.7,75,0.98,6.3,1,1,Pass,B
6.7,69.2,45.1,72.0,60,0.93,1.9,0,1,Pass,C
1.3,76.8,26.0,52.5,40,0.94,5.1,1,0,Fail,D
6.9,64.9,34.8,48.5,40,0.6,4.3,0,0,Fail,D
3.5,64.2,39.1,85.5,90,0.54,3.0,0,1,Pass,A
8.8,95.9,45.0,59.4,60,0.93,4.2,1,1,Pass,C
5.4,83.4,35.5,86.9,40,0.62,5.6,0,0,Fail,D
3.8,80.7,49.5,84.3,75,0.63,5.3,0,1,Pass,B
5.7,80.7,44.0,84.2,75,0.65,6.2,0,1,Pass,B
4.4,87.1,34.5,56.6,60,0.51,4.8,0,1,Pass,C
6.1,80.7,46.7,92.4,90,0.94,3.8,0,1,Pass,A
2.0,80.7,36.9,81.3,75,0.98,3.2,0,1,Pass,B
10.0,65.2,44.7,60.7,60,0.84,3.6,1,1,Pass,C
4.8,80.7,35.3,65.6,60,0.51,7.4,0,1,Pass,C
4.1,80.7,43.0,83.6,75,0.77,7.3,0,1,Pass,B
7.4,82.2,38.8,52.7,40,0.93,1.7,1,0,Fail,D
4.3,97.1,38.7,68.1,60,0.93,4.6,1,1,Pass,C
8.5,73.4,48.1,79.2,75,0.93,2.5,1,1,Pass,B
5.1,73.1,39.2,86.9,40,0.8,4.7,0,0,Fail,D
7.5,76.0,45.6,76.5,75,0.7,5.6,0,1,Pass,B
6.7,80.7,34.7,86.9,75,0.93,6.5,0,1,Pass,B
8.6,80.7,49.5,52.0,40,0.92,5.3,0,0,Fail,D
7.6,80.7,44.3,64.6,60,0.71,5.6,0,1,Pass,C
2.9,61.0,33.5,71.9,75,0.78,6.0,0,1,Pass,B
2.3,88.3,39.5,86.8,90,0.8,1.1,0,1,Pass,A
3.8,73.2,38.7,79.2,75,0.61,5.1,0,1,Pass,B
9.8,67.2,46.0,65.6,60,0.53,5.6,0,1,Pass,C
6.7,80.7,49.5,98.5,90,0.54,2.3,0,1,Pass,A
5.1,80.2,41.9,46.5,40,0.93,4.1,1,0,Fail,D
1.3,65.5,24.9,52.4,40,0.71,5.6,0,0,Fail,D
4.6,68.1,49.5,60.5,60,0.92,5.5,1,1,Pass,C
6.7,80.7,35.9,53.7,40,0.52,5.6,1,0,Fail,D
6.7,76.4,49.5,77.5,75,0.87,3.0,0,1,Pass,B
5.7,72.7,31.4,42.4,40,0.56,5.1,1,0,Fail,D
8.4,65.9,38.6,50.6,40,0.71,4.4,1,0,Fail,D
5.9,60.2,35.1,57.6,60,0.73,5.6,0,1,Pass,C
1.4,80.7,37.0,81.0,75,0.93,4.3,1,1,Pass,B
3.8,97.7,45.2,92.6,90,0.59,1.1,1,1,Pass,A
6.2,79.3,46.7,87.9,90,0.93,5.6,0,1,Pass,A
6.7,99.8,44.4,86.9,40,0.85,5.6,0,0,Fail,D
8.7,86.9,48.3,73.9,75,0.69,1.9,1,1,Pass,B
3.1,80.7,25.0,86.9,75,0.87,5.1,0,1,Pass,B
3.0,64.7,30.0,58.6,40,0.84,3.2,1,0,Fail,D
2.8,96.6,41.8,88.4,75,0.93,5.6,0,1,Pass,B
9.3,80.7,47.3,67.4,60,0.66,3.9,0,1,Pass,C
8.7,93.7,41.5,49.0,40,0.52,3.3,0,0,Fail,D
6.7,95.9,49.5,66.3,60,0.74,4.2,0,1,Pass,C
6.7,77.9,32.4,51.9,40,0.8,4.4,0,0,Fail,D
5.5,61.9,36.3,63.6,60,0.79,6.3,1,1,Pass,C
5.2,67.5,49.5,69.3,60,0.51,7.1,0,1,Pass,C
3.3,80.7,41.9,61.0,60,0.66,3.4,0,1,Pass,C
5.5,67.5,49.5,96.2,90,0.95,5.3,0,1,Pass,A
1.3,76.4,32.4,73.8,75,0.93,4.2,1,1,Pass,B
2.2,64.7,38.0,90.6,90,0.99,6.5,0,1,Pass,A
9.0,66.7,50.3,85.6,90,0.85,2.3,0,1,Pass,A
7.8,77.8,47.3,86.9,40,0.93,4.9,0,0,Fail,D
4.8,73.6,37.9,86.9,60,0.5,1.9,1,1,Pass,C
6.7,78.7,49.5,40.1,40,0.8,5.3,1,0,Fail,D
4.3,77.2,49.5,86.9,75,0.71,7.7,1,1,Pass,B
7.7,85.8,42.4,86.9,60,0.99,5.6,1,1,Pass,C
8.1,97.5,40.1,47.1,40,0.54,3.1,0,0,Fail,D
7.9,64.3,42.2,66.7,60,0.72,4.2,1,1,Pass,C
7.5,80.7,46.6,84.1,75,0.93,1.3,0,1,Pass,B
2.8,94.1,49.5,97.7,90,0.94,2.3,1,1,Pass,A
4.0,80.3,34.8,62.4,60,0.96,7.0,1,1,Pass,C
